="description",="record_tracking_list_display_format_id",="age_group_desc",="record_tracking_list_event_id",="gender",="distance",="stroke_code",="course_code",="RANK",="swim_time",="individual_time_id",="relay_time_id",="preferred_name",="first_name",="last_name",="lsc_id",="club_code",="team_code",="ind_meet_name",="rel_meet_name",="country_code",="location",="location_country_code",="swim_date",="session_desc",="relay_lead_yn",="bios_display_swap_first_last_name_yn",="disable_name_swapping_yn"
="World Record Progressions",="2",="",="133",="F",="100",="FL",="LCM",="19",="1/1/1900 12:01:01 AM",="",="",="",="Rosemarie",="Kother",="US",="UN",="",="",="",="GDR",="Concord",="USA",="9/1/1974",="",="N",="N",="N"
="World Record Progressions",="2",="",="133",="F",="100",="FL",="LCM",="20",="1/1/1900 12:01:01 AM",="",="",="",="Rosemarie",="Kother",="US",="UN",="",="",="",="GDR",="Vienna",="AUT",="8/22/1974",="",="N",="N",="N"
="World Record Progressions",="2",="",="133",="F",="100",="FL",="LCM",="21",="1/1/1900 12:01:02 AM",="",="",="",="Rosemarie",="Kother",="US",="UN",="",="",="",="GDR",="Vienna",="AUT",="8/21/1974",="",="N",="N",="N"
="World Record Progressions",="2",="",="133",="F",="100",="FL",="LCM",="22",="1/1/1900 12:01:02 AM",="",="",="",="Kornelia",="Ender",="US",="UN",="",="",="",="GDR",="Berlin",="FRG",="7/14/1973",="",="N",="N",="N"
="World Record Progressions",="2",="",="133",="F",="100",="FL",="LCM",="23",="1/1/1900 12:01:03 AM",="",="",="",="Kornelia",="Ender",="US",="UN",="",="",="",="GDR",="Berlin",="FRG",="4/14/1973",="",="N",="N",="N"
="World Record Progressions",="2",="",="133",="F",="100",="FL",="LCM",="24",="1/1/1900 12:01:03 AM",="",="",="",="Mayumi",="Aoki",="US",="UN",="",="",="",="JPN",="Munich",="FRG",="9/1/1972",="",="N",="N",="N"
="World Record Progressions",="2",="",="133",="F",="100",="FL",="LCM",="25",="1/1/1900 12:01:03 AM",="",="",="",="Andrea",="Gyarmati",="US",="UN",="",="",="",="HUN",="Munich",="FRG",="8/31/1972",="",="N",="N",="N"
="World Record Progressions",="2",="",="133",="F",="100",="FL",="LCM",="26",="1/1/1900 12:01:03 AM",="",="",="",="Mayumi",="Aoki",="US",="UN",="",="",="",="JPN",="Tokyo",="JPN",="7/21/1972",="",="N",="N",="N"
="World Record Progressions",="2",="",="133",="F",="100",="FL",="LCM",="27",="1/1/1900 12:01:04 AM",="",="",="",="Alice",="Jones",="US",="UN",="",="",="",="USA",="Los Angeles",="USA",="8/20/1970",="",="N",="N",="N"
="World Record Progressions",="2",="",="133",="F",="100",="FL",="LCM",="28",="1/1/1900 12:01:04 AM",="",="",="",="Ada",="Kok",="US",="UN",="",="",="",="NED",="Budapest",="HUN",="8/14/1965",="",="N",="N",="N"
="World Record Progressions",="2",="",="133",="F",="100",="FL",="LCM",="29",="1/1/1900 12:01:04 AM",="",="",="",="Sharon",="Stouder",="US",="UN",="",="",="",="USA",="Tokyo",="JPN",="8/16/1964",="",="N",="N",="N"
="World Record Progressions",="2",="",="133",="F",="100",="FL",="LCM",="30",="1/1/1900 12:01:05 AM",="",="",="",="Ada",="Kok",="US",="UN",="",="",="",="NED",="Blackpool",="NED",="5/30/1964",="",="N",="N",="N"
="World Record Progressions",="2",="",="133",="F",="100",="FL",="LCM",="31",="1/1/1900 12:01:06 AM",="",="",="",="Ada",="Kok",="US",="UN",="",="",="",="NED",="Soestduinen",="NED",="9/1/1963",="",="N",="N",="N"
="World Record Progressions",="2",="",="133",="F",="100",="FL",="LCM",="32",="1/1/1900 12:01:06 AM",="",="",="Kathy",="Kathy",="Ellis",="OH",="GCST",="",="",="",="USA",="High Point",="USA",="8/16/1963",="",="N",="N",="N"
="World Record Progressions",="2",="",="133",="F",="100",="FL",="LCM",="33",="1/1/1900 12:01:07 AM",="",="",="",="Mary",="Stewart",="US",="UN",="",="",="",="CAN",="Vancouver",="CAN",="7/28/1962",="",="N",="N",="N"
="World Record Progressions",="2",="",="133",="F",="100",="FL",="LCM",="34",="1/1/1900 12:01:07 AM",="",="",="",="Susan",="Doerr",="US",="",="",="",="",="USA",="Philadelphia",="USA",="8/12/1961",="",="N",="N",="N"
="World Record Progressions",="2",="",="133",="F",="100",="FL",="LCM",="35",="1/1/1900 12:01:08 AM",="",="",="",="Susan",="Doerr",="US",="UN",="",="",="",="USA",="Philadelphia",="USA",="8/12/1961",="",="N",="N",="N"
="World Record Progressions",="2",="",="133",="F",="100",="FL",="LCM",="36",="1/1/1900 12:01:08 AM",="",="",="",="Mary",="Stewart",="US",="UN",="",="",="",="CAN",="Philadelphia",="USA",="8/12/1961",="",="N",="N",="N"
="World Record Progressions",="2",="",="133",="F",="100",="FL",="LCM",="37",="1/1/1900 12:01:08 AM",="",="",="",="Janice",="Andrew",="US",="UN",="",="",="",="AUS",="Tokyo",="JPN",="4/2/1961",="",="N",="N",="N"
="World Record Progressions",="2",="",="133",="F",="100",="FL",="LCM",="38",="1/1/1900 12:01:09 AM",="",="",="",="Nancy",="Ramey",="US",="UN",="",="",="",="USA",="Chicago",="USA",="9/2/1959",="",="N",="N",="N"
="World Record Progressions",="2",="",="133",="F",="100",="FL",="LCM",="39",="1/1/1900 12:01:09 AM",="",="",="",="Nancy",="Ramey",="US",="UN",="",="",="",="USA",="Los Angeles",="USA",="6/28/1958",="",="N",="N",="N"
="World Record Progressions",="2",="",="133",="F",="100",="FL",="LCM",="40",="1/1/1900 12:01:10 AM",="",="",="",="Atie",="Voorbij",="US",="UN",="",="",="",="NED",="Rhenen",="NED",="8/4/1957",="",="N",="N",="N"
="World Record Progressions",="2",="",="133",="F",="100",="FL",="LCM",="40",="1/1/1900 12:01:10 AM",="",="",="",="Atie",="Voorbij",="US",="UN",="",="",="",="NED",="Hilversum",="NED",="11/12/1956",="",="N",="N",="N"
="World Record Progressions",="2",="",="133",="F",="100",="FL",="LCM",="42",="1/1/1900 12:01:11 AM",="",="",="",="Shelley",="Mann",="US",="UN",="",="",="",="USA",="Tyler",="USA",="7/7/1956",="",="N",="N",="N"
="World Record Progressions",="2",="",="117",="M",="200",="FL",="LCM",="1",="1/1/1900 12:01:50 AM",="143441274",="",="",="Kristof",="Milak",="US",="UN",="",="2019 World Champs",="",="HUN",="Gwangju",="KOR",="7/24/2019",="Final",="N",="N",="N"
="World Record Progressions",="2",="",="117",="M",="200",="FL",="LCM",="2",="1/1/1900 12:01:51 AM",="40741679",="",="Michael",="Michael",="Phelps",="US",="UN",="",="2009 World Champs ",="",="USA",="Rome",="ITA",="7/29/2009",="Final",="N",="N",="N"
="World Record Progressions",="2",="",="117",="M",="200",="FL",="LCM",="3",="1/1/1900 12:01:52 AM",="33136290",="",="Michael",="Michael",="Phelps",="US",="UN",="",="2008 Olympic Games",="",="USA",="Beijing",="CHN",="8/13/2008",="Final",="N",="N",="N"
="World Record Progressions",="2",="",="117",="M",="200",="FL",="LCM",="4",="1/1/1900 12:01:52 AM",="23437707",="",="Michael",="Michael",="Phelps",="US",="CW",="",="2007 World Champs",="",="USA",="Melbourne",="AUS",="3/28/2007",="Final",="N",="N",="N"
="World Record Progressions",="2",="",="117",="M",="200",="FL",="LCM",="5",="1/1/1900 12:01:53 AM",="22415835",="",="Michael",="Michael",="Phelps",="US",="CW",="",="2007 MV Mizzou Grand Prix",="",="USA",="Melbourne",="AUS",="3/28/2007",="",="N",="N",="N"
="World Record Progressions",="2",="",="117",="M",="200",="FL",="LCM",="6",="1/1/1900 12:01:53 AM",="18992889",="",="Michael",="Michael",="Phelps",="US",="CW",="",="2006 Pan Pacific Champs",="",="USA",="Victoria",="CAN",="8/17/2006",="Final",="N",="N",="N"
="World Record Progressions",="2",="",="117",="M",="200",="FL",="LCM",="7",="1/1/1900 12:01:53 AM",="1595011",="",="Michael",="Michael",="Phelps",="US",="NBAC",="",="2003 World Champs",="",="USA",="Barcelona",="ESP",="7/22/2003",="",="N",="N",="N"
="World Record Progressions",="2",="",="117",="M",="200",="FL",="LCM",="8",="1/1/1900 12:01:54 AM",="63163",="",="Michael",="Michael",="Phelps",="US",="NBAC",="",="2001 World Champs",="",="USA",="Fukuoka",="JPN",="7/24/2001",="",="N",="N",="N"
="World Record Progressions",="2",="",="117",="M",="200",="FL",="LCM",="9",="1/1/1900 12:01:54 AM",="63825",="",="Michael",="Michael",="Phelps",="US",="NBAC",="",="2001 Spring Nationals",="",="USA",="Austin",="USA",="3/30/2001",="",="N",="N",="N"
="World Record Progressions",="2",="",="117",="M",="200",="FL",="LCM",="10",="1/1/1900 12:01:55 AM",="995763",="",="Tom",="Thomas",="Malchow",="OR",="CW",="",="2000 US Charlotte UltraSwim",="",="USA",="Charlotte",="USA",="6/17/2000",="",="N",="N",="N"
="World Record Progressions",="2",="",="117",="M",="200",="FL",="LCM",="11",="1/1/1900 12:01:55 AM",="",="",="",="Denis",="Pankratov",="US",="UN",="",="",="",="RUS",="Canet",="FRA",="6/14/1995",="",="N",="N",="N"
="World Record Progressions",="2",="",="117",="M",="200",="FL",="LCM",="12",="1/1/1900 12:01:55 AM",="",="",="Mel",="Melvin",="Stewart",="US",="UN",="",="",="",="USA",="Perth",="AUS",="1/12/1991",="",="N",="N",="N"
="World Record Progressions",="2",="",="117",="M",="200",="FL",="LCM",="13",="1/1/1900 12:01:56 AM",="",="",="",="Michael",="Gross",="US",="UN",="",="",="",="FRG",="Hannover",="FRG",="6/28/1986",="",="N",="N",="N"
="World Record Progressions",="2",="",="117",="M",="200",="FL",="LCM",="14",="1/1/1900 12:01:56 AM",="",="",="",="Michael",="Gross",="US",="UN",="",="",="",="FRG",="Sofia",="BUL",="8/10/1985",="",="N",="N",="N"
="World Record Progressions",="2",="",="117",="M",="200",="FL",="LCM",="15",="1/1/1900 12:01:57 AM",="",="",="",="Michael",="Gross",="US",="UN",="",="",="",="FRG",="Wuppertal",="GER",="6/29/1985",="",="N",="N",="N"
="World Record Progressions",="2",="",="117",="M",="200",="FL",="LCM",="16",="1/1/1900 12:01:57 AM",="",="",="",="Jon",="Sieben",="US",="UN",="",="",="",="AUS",="Los Angeles",="USA",="8/3/1984",="",="N",="N",="N"
="World Record Progressions",="2",="",="117",="M",="200",="FL",="LCM",="17",="1/1/1900 12:01:57 AM",="",="",="",="Michael",="Gross",="US",="UN",="",="",="",="FRG",="Rome",="ITA",="8/26/1983",="",="N",="N",="N"
="World Record Progressions",="2",="",="117",="M",="200",="FL",="LCM",="18",="1/1/1900 12:01:58 AM",="",="",="",="Craig",="Beardsley",="US",="UN",="",="",="",="USA",="Kiey",="USA",="8/22/1981",="",="N",="N",="N"
="World Record Progressions",="2",="",="117",="M",="200",="FL",="LCM",="19",="1/1/1900 12:01:58 AM",="",="",="",="Craig",="Beardsley",="US",="UN",="",="",="",="USA",="Irvine",="USA",="7/30/1980",="",="N",="N",="N"
="World Record Progressions",="2",="",="117",="M",="200",="FL",="LCM",="20",="1/1/1900 12:01:59 AM",="",="",="Mike",="Michael",="Bruner",="US",="UN",="",="",="",="USA",="Montreal",="CAN",="7/18/1976",="",="N",="N",="N"
="World Record Progressions",="2",="",="117",="M",="200",="FL",="LCM",="21",="1/1/1900 12:01:59 AM",="",="",="",="Roger",="Pyttel",="US",="UN",="",="",="",="FRG",="Berlin",="FRG",="6/3/1976",="",="N",="N",="N"
="World Record Progressions",="2",="",="117",="M",="200",="FL",="LCM",="22",="1/1/1900 12:02:00 AM",="",="",="",="Roger",="Pyttel",="US",="UN",="",="",="",="FRG",="Berlin",="FRG",="6/3/1976",="",="N",="N",="N"
="World Record Progressions",="2",="",="117",="M",="200",="FL",="LCM",="23",="1/1/1900 12:02:00 AM",="",="",="Mark",="Mark",="Spitz",="US",="UN",="",="",="",="USA",="Munich",="FRG",="8/28/1972",="",="N",="N",="N"
="World Record Progressions",="2",="",="117",="M",="200",="FL",="LCM",="24",="1/1/1900 12:02:01 AM",="",="",="Mark",="Mark",="Spitz",="US",="UN",="",="",="",="USA",="Chicago",="USA",="8/2/1972",="",="N",="N",="N"
="World Record Progressions",="2",="",="117",="M",="200",="FL",="LCM",="25",="1/1/1900 12:02:01 AM",="",="",="Mark",="Mark",="Spitz",="US",="UN",="",="",="",="USA",="Chicago",="USA",="8/2/1972",="",="N",="N",="N"
="World Record Progressions",="2",="",="117",="M",="200",="FL",="LCM",="26",="1/1/1900 12:02:03 AM",="",="",="",="Hans-Joachim",="Fassnacht",="US",="UN",="",="",="",="FRG",="Landskrona",="SWE",="8/31/1971",="",="N",="N",="N"
="World Record Progressions",="2",="",="117",="M",="200",="FL",="LCM",="27",="1/1/1900 12:02:03 AM",="",="",="Mark",="Mark",="Spitz",="US",="UN",="",="",="",="USA",="Houston",="USA",="8/27/1971",="",="N",="N",="N"
="World Record Progressions",="2",="",="117",="M",="200",="FL",="LCM",="28",="1/1/1900 12:02:05 AM",="",="",="",="Gary",="Hall",="AZ",="UN",="",="",="",="USA",="Los Angeles",="USA",="8/22/1970",="",="N",="N",="N"
="World Record Progressions",="2",="",="117",="M",="200",="FL",="LCM",="29",="1/1/1900 12:02:05 AM",="",="",="Mark",="Mark",="Spitz",="US",="UN",="",="",="",="USA",="Los Angeles",="USA",="8/22/1970",="",="N",="N",="N"
="World Record Progressions",="2",="",="117",="M",="200",="FL",="LCM",="30",="1/1/1900 12:02:05 AM",="",="",="Mark",="Mark",="Spitz",="US",="UN",="",="",="",="USA",="Berlin",="FRG",="10/8/1967",="",="N",="N",="N"
="World Record Progressions",="2",="",="117",="M",="200",="FL",="LCM",="31",="1/1/1900 12:02:06 AM",="",="",="",="John",="Ferris",="US",="UN",="",="",="",="USA",="Tokyo",="JPN",="8/30/1967",="",="N",="N",="N"
="World Record Progressions",="2",="",="117",="M",="200",="FL",="LCM",="32",="1/1/1900 12:02:06 AM",="",="",="Mark",="Mark",="Spitz",="US",="UN",="",="",="",="USA",="Oak Park",="USA",="8/12/1967",="",="N",="N",="N"
="World Record Progressions",="2",="",="117",="M",="200",="FL",="LCM",="32",="1/1/1900 12:02:06 AM",="",="",="Mark",="Mark",="Spitz",="US",="UN",="",="",="",="USA",="Winnipeg",="CAN",="7/26/1967",="",="N",="N",="N"
="World Record Progressions",="2",="",="117",="M",="200",="FL",="LCM",="34",="1/1/1900 12:02:06 AM",="",="",="",="Kevin",="Berry",="US",="UN",="",="",="",="AUS",="Tokyo",="JPN",="10/18/1964",="",="N",="N",="N"
="World Record Progressions",="2",="",="117",="M",="200",="FL",="LCM",="35",="1/1/1900 12:02:06 AM",="",="",="",="Kevin",="Berry",="US",="UN",="",="",="",="AUS",="Sydney",="AUS",="3/29/1964",="",="N",="N",="N"
="World Record Progressions",="2",="",="117",="M",="200",="FL",="LCM",="36",="1/1/1900 12:02:08 AM",="",="",="",="Carl",="Robie",="US",="UN",="",="",="",="USA",="Tokyo",="JPN",="3/18/1963",="",="N",="N",="N"
="World Record Progressions",="2",="",="134",="F",="200",="FL",="LCM",="1",="1/1/1900 12:02:01 AM",="64560771",="",="",="Zige",="Liu",="US",="UN",="",="2009 CHN International",="",="CHN",="Jinan",="CHN",="10/21/2009",="Final",="N",="Y",="N"
="World Record Progressions",="2",="",="134",="F",="200",="FL",="LCM",="2",="1/1/1900 12:02:03 AM",="40741681",="",="",="Jessicah",="Schipper",="US",="UN",="",="2009 World Champs ",="",="AUS",="Rome",="ITA",="7/26/2009",="Final",="N",="N",="N"
="World Record Progressions",="2",="",="134",="F",="200",="FL",="LCM",="3",="1/1/1900 12:02:04 AM",="40718560",="",="",="Mary",="Descenza",="US",="UN",="",="2009 World Champs ",="",="USA",="Rome",="ITA",="7/26/2009",="Prelim",="N",="N",="N"
="World Record Progressions",="2",="",="134",="F",="200",="FL",="LCM",="4",="1/1/1900 12:02:04 AM",="33136286",="",="",="Zige",="Liu",="US",="UN",="",="2008 Olympic Games",="",="CHN",="Beijing",="CHN",="8/14/2008",="Final",="N",="Y",="N"
="World Record Progressions",="2",="",="134",="F",="200",="FL",="LCM",="5",="1/1/1900 12:02:05 AM",="18992902",="",="",="Jessicah",="Schipper",="US",="UN",="",="2006 Pan Pacific Champs",="",="AUS",="Victoria",="AUS",="8/17/2006",="Final",="N",="N",="N"
="World Record Progressions",="2",="",="134",="F",="200",="FL",="LCM",="6",="1/1/1900 12:02:05 AM",="20451159",="",="Otylia",="Otylia",="Jedrzejczak",="CA",="UN",="",="2005 World Champs",="",="POL",="Montreal",="CAN",="7/28/2005",="Final",="N",="N",="N"
="World Record Progressions",="2",="",="134",="F",="200",="FL",="LCM",="7",="1/1/1900 12:02:05 AM",="1077848",="",="Otylia",="Otylia",="Jedrzejczak",="CA",="UN",="",="2002 US European Champs",="",="POL",="Berlin",="GER",="8/4/2002",="",="N",="N",="N"
="World Record Progressions",="2",="",="134",="F",="200",="FL",="LCM",="8",="1/1/1900 12:02:05 AM",="",="",="",="Susie",="O'Neill",="US",="UN",="",="",="",="AUS",="Sydney",="AUS",="5/21/2000",="",="N",="N",="N"
="World Record Progressions",="2",="",="134",="F",="200",="FL",="LCM",="9",="1/1/1900 12:02:05 AM",="",="",="",="Mary",="Meagher",="US",="UN",="",="",="",="USA",="Brown Beer",="USA",="8/13/1981",="",="N",="N",="N"
="World Record Progressions",="2",="",="134",="F",="200",="FL",="LCM",="10",="1/1/1900 12:02:06 AM",="",="",="",="Mary",="Meagher",="US",="UN",="",="",="",="USA",="Irvine",="USA",="7/7/1980",="",="N",="N",="N"
="World Record Progressions",="2",="",="134",="F",="200",="FL",="LCM",="11",="1/1/1900 12:02:07 AM",="",="",="",="Mary",="Meagher",="US",="UN",="",="",="",="USA",="FtLauderdale",="USA",="8/6/1979",="",="N",="N",="N"
="World Record Progressions",="2",="",="134",="F",="200",="FL",="LCM",="12",="1/1/1900 12:02:08 AM",="",="",="",="Mary",="Meagher",="US",="UN",="",="",="",="USA",="FtLauderdale",="USA",="8/6/1979",="",="N",="N",="N"
="World Record Progressions",="2",="",="134",="F",="200",="FL",="LCM",="13",="1/1/1900 12:02:09 AM",="",="",="",="Mary",="Meagher",="US",="UN",="",="",="",="USA",="San Juan",="PUR",="7/7/1979",="",="N",="N",="N"
="World Record Progressions",="2",="",="134",="F",="200",="FL",="LCM",="14",="1/1/1900 12:02:09 AM",="",="",="",="Tracy",="Caulkins",="US",="UN",="",="",="",="USA",="Berlin",="FRG",="8/26/1978",="",="N",="N",="N"
="World Record Progressions",="2",="",="134",="F",="200",="FL",="LCM",="14",="1/1/1900 12:02:09 AM",="",="",="",="Andrea",="Pollack",="US",="UN",="",="",="",="GDR",="Berlin",="FRG",="7/4/1978",="",="N",="N",="N"
="World Record Progressions",="2",="",="134",="F",="200",="FL",="LCM",="16",="1/1/1900 12:02:11 AM",="",="",="",="Andrea",="Pollack",="US",="UN",="",="",="",="GDR",="Leningrad",="URS",="4/9/1978",="",="N",="N",="N"
="World Record Progressions",="2",="",="134",="F",="200",="FL",="LCM",="17",="1/1/1900 12:02:11 AM",="",="",="",="Rosemarie",="Gabriel",="US",="UN",="",="",="",="GDR",="Berlin",="GDR",="6/5/1976",="",="N",="N",="N"
="World Record Progressions",="2",="",="134",="F",="200",="FL",="LCM",="18",="1/1/1900 12:02:12 AM",="",="",="",="Rosemarie",="Gabriel",="US",="UN",="",="",="",="GDR",="Berlin",="GDR",="6/4/1976",="",="N",="N",="N"
="World Record Progressions",="2",="",="134",="F",="200",="FL",="LCM",="19",="1/1/1900 12:02:13 AM",="",="",="",="Rosemarie",="Gabriel",="US",="UN",="",="",="",="GDR",="Tallinn",="URS",="3/14/1976",="",="N",="N",="N"
="World Record Progressions",="2",="",="134",="F",="200",="FL",="LCM",="20",="1/1/1900 12:02:13 AM",="",="",="",="Rosemarie",="Kother",="US",="UN",="",="",="",="GDR",="Belgrade",="SRB",="9/8/1973",="",="N",="N",="N"
="World Record Progressions",="2",="",="134",="F",="200",="FL",="LCM",="21",="1/1/1900 12:02:15 AM",="",="",="",="Rosemarie",="Kother",="US",="UN",="",="",="",="GDR",="Belgrade",="SRB",="9/8/1973",="",="N",="N",="N"
="World Record Progressions",="2",="",="134",="F",="200",="FL",="LCM",="22",="1/1/1900 12:02:15 AM",="",="",="Karen",="Karen",="Moe",="ND",="FMY",="",="",="",="USA",="Munich",="FRG",="9/4/1972",="",="N",="N",="N"
="World Record Progressions",="2",="",="134",="F",="200",="FL",="LCM",="23",="1/1/1900 12:02:16 AM",="",="",="Karen",="Karen",="Moe",="ND",="FMY",="",="",="",="USA",="Chicago",="USA",="9/10/1972",="",="N",="N",="N"
="World Record Progressions",="2",="",="134",="F",="200",="FL",="LCM",="24",="1/1/1900 12:02:18 AM",="",="",="",="Ellie",="Daniel",="US",="",="",="",="",="USA",="Houston",="USA",="8/28/1971",="",="N",="N",="N"
="World Record Progressions",="2",="",="134",="F",="200",="FL",="LCM",="24",="1/1/1900 12:02:18 AM",="",="",="",="Ellie",="Daniel",="US",="UN",="",="",="",="USA",="Houston",="USA",="9/10/1971",="",="N",="N",="N"
="World Record Progressions",="2",="",="134",="F",="200",="FL",="LCM",="26",="1/1/1900 12:02:18 AM",="",="",="Karen",="Karen",="Moe",="ND",="FMY",="",="",="",="USA",="Santa Clara",="USA",="8/7/1971",="",="N",="N",="N"
="World Record Progressions",="2",="",="134",="F",="200",="FL",="LCM",="27",="1/1/1900 12:02:19 AM",="",="",="",="Alice",="Jones",="US",="UN",="",="",="",="USA",="Los Angeles",="USA",="8/22/1970",="",="N",="N",="N"
="World Record Progressions",="2",="",="134",="F",="200",="FL",="LCM",="28",="1/1/1900 12:02:20 AM",="",="",="Karen",="Karen",="Moe",="ND",="FMY",="",="",="",="USA",="Santa Clara",="USA",="7/11/1970",="",="N",="N",="N"
="World Record Progressions",="2",="",="134",="F",="200",="FL",="LCM",="29",="1/1/1900 12:02:21 AM",="",="",="",="Ada",="Kok",="US",="UN",="",="",="",="NED",="Blackpool",="GBR",="8/25/1967",="",="N",="N",="N"
="World Record Progressions",="2",="",="134",="F",="200",="FL",="LCM",="30",="1/1/1900 12:02:22 AM",="",="",="",="Ada",="Kok",="US",="UN",="",="",="",="NED",="Groningen",="NED",="8/2/1967",="",="N",="N",="N"
="World Record Progressions",="2",="",="134",="F",="200",="FL",="LCM",="31",="1/1/1900 12:02:25 AM",="",="",="",="Ada",="Kok",="US",="UN",="",="",="",="NED",="Groningen",="NED",="9/12/1965",="",="N",="N",="N"
="World Record Progressions",="2",="",="134",="F",="200",="FL",="LCM",="32",="1/1/1900 12:02:25 AM",="",="",="",="Ada",="Kok",="US",="UN",="",="",="",="NED",="Leiden",="NED",="8/21/1965",="",="N",="N",="N"
="World Record Progressions",="2",="",="134",="F",="200",="FL",="LCM",="33",="1/1/1900 12:02:26 AM",="",="",="",="Kendis",="Drake",="AZ",="UN",="",="",="",="USA",="Maumee",="USA",="8/15/1965",="",="N",="N",="N"
="World Record Progressions",="2",="",="134",="F",="200",="FL",="LCM",="34",="1/1/1900 12:02:26 AM",="",="",="",="Sharon",="Stouder",="US",="UN",="",="",="",="USA",="Los Altos",="USA",="8/2/1964",="",="N",="N",="N"
="World Record Progressions",="2",="",="134",="F",="200",="FL",="LCM",="35",="1/1/1900 12:02:28 AM",="",="",="",="Sharon",="Stouder",="US",="UN",="",="",="",="USA",="Los Angeles",="USA",="7/12/1964",="",="N",="N",="N"
="World Record Progressions",="2",="",="134",="F",="200",="FL",="LCM",="36",="1/1/1900 12:02:29 AM",="",="",="Sue",="Susan",="Anderson",="US",="UN",="",="",="",="USA",="Philadelphia",="USA",="7/27/1963",="",="N",="N",="N"
="World Record Progressions",="2",="",="134",="F",="200",="FL",="LCM",="37",="1/1/1900 12:02:30 AM",="",="",="",="Sharon",="Finneran",="US",="UN",="",="",="",="USA",="Los Altos",="USA",="8/28/1962",="",="N",="N",="N"
="World Record Progressions",="2",="",="134",="F",="200",="FL",="LCM",="38",="1/1/1900 12:02:31 AM",="",="",="",="Sharon",="Finneran",="US",="UN",="",="",="",="USA",="Chicago",="USA",="8/19/1962",="",="N",="N",="N"
="World Record Progressions",="2",="",="134",="F",="200",="FL",="LCM",="39",="1/1/1900 12:02:32 AM",="",="",="",="Rebecca",="Collins",="US",="UN",="",="",="",="USA",="Philadelphia",="USA",="8/13/1961",="",="N",="N",="N"
="World Record Progressions",="2",="",="118",="M",="200",="IM",="LCM",="1",="1/1/1900 12:01:54 AM",="57940583",="",="",="Ryan",="Lochte",="FL",="UN",="",="2011 World Champs",="",="USA",="Shanghai",="CHN",="7/28/2011",="Final",="N",="N",="N"
="World Record Progressions",="2",="",="118",="M",="200",="IM",="LCM",="2",="1/1/1900 12:01:54 AM",="40741677",="",="",="Ryan",="Lochte",="FL",="UN",="",="2009 World Champs ",="",="USA",="Rome",="ITA",="7/26/2009",="Final",="N",="N",="N"
="World Record Progressions",="2",="",="118",="M",="200",="IM",="LCM",="3",="1/1/1900 12:01:54 AM",="33173010",="",="Michael",="Michael",="Phelps",="US",="UN",="",="2008 Olympic Games",="",="USA",="Beijing",="CHN",="8/9/2008",="Final",="N",="N",="N"
="World Record Progressions",="2",="",="118",="M",="200",="IM",="LCM",="4",="1/1/1900 12:01:54 AM",="32276173",="",="Michael",="Michael",="Phelps",="US",="CW",="",="2008 Olympic Trials",="",="USA",="Omaha",="USA",="7/4/2008",="Final",="N",="N",="N"
="World Record Progressions",="2",="",="118",="M",="200",="IM",="LCM",="5",="1/1/1900 12:01:54 AM",="23437710",="",="Michael",="Michael",="Phelps",="US",="CW",="",="2007 World Champs",="",="USA",="Melbourne",="AUS",="3/29/2007",="Final",="N",="N",="N"
="World Record Progressions",="2",="",="118",="M",="200",="IM",="LCM",="6",="1/1/1900 12:01:55 AM",="18992890",="",="Michael",="Michael",="Phelps",="US",="CW",="",="2006 Pan Pacific Champs",="",="USA",="Victoria",="CAN",="8/20/2006",="Final",="N",="N",="N"
="World Record Progressions",="2",="",="118",="M",="200",="IM",="LCM",="7",="1/1/1900 12:01:55 AM",="16233444",="",="Michael",="Michael",="Phelps",="US",="NBAC",="",="2003 ConocoPhillips Nationals",="",="USA",="College Park",="USA",="8/9/2003",="Final",="N",="N",="N"
="World Record Progressions",="2",="",="118",="M",="200",="IM",="LCM",="8",="1/1/1900 12:01:56 AM",="1626702",="",="Michael",="Michael",="Phelps",="US",="NBAC",="",="2003 World Champs",="",="USA",="Barcelona",="ESP",="7/25/2003",="",="N",="N",="N"
="World Record Progressions",="2",="",="118",="M",="200",="IM",="LCM",="9",="1/1/1900 12:01:57 AM",="1618457",="",="Michael",="Michael",="Phelps",="US",="NBAC",="",="2003 World Champs",="",="USA",="Barcelona",="ESP",="7/24/2003",="",="N",="N",="N"
="World Record Progressions",="2",="",="118",="M",="200",="IM",="LCM",="10",="1/1/1900 12:01:57 AM",="1204794",="",="Michael",="Michael",="Phelps",="US",="NBAC",="",="2003 PC Santa Clara XXXVI International",="",="USA",="Santa Clara",="USA",="6/29/2003",="",="N",="N",="N"
="World Record Progressions",="2",="",="118",="M",="200",="IM",="LCM",="11",="1/1/1900 12:01:58 AM",="",="",="",="Jani",="Sievinen",="US",="UN",="",="",="",="FIN",="Rome",="ITA",="9/11/1994",="",="N",="N",="N"
="World Record Progressions",="2",="",="118",="M",="200",="IM",="LCM",="12",="1/1/1900 12:01:59 AM",="",="",="",="Tamas",="Darnyi",="US",="UN",="",="",="",="HUN",="Perth",="AUS",="1/13/1991",="",="N",="N",="N"
="World Record Progressions",="2",="",="118",="M",="200",="IM",="LCM",="13",="1/1/1900 12:02:00 AM",="",="",="Dave",="David",="Wharton",="OH",="NAAC",="",="",="",="USA",="Tokyo",="JPN",="8/20/1989",="",="N",="N",="N"
